occ,text,label,count
Business Intelligence professional,Autonomy services,Knowledge,1
Business Intelligence professional,Autonomy skills,Skill,1
Business Intelligence professional,Autonomy systems,Knowledge,1
Business Intelligence professional,Availability for evening and weekend work,Other,1
Business Intelligence professional,Award-winning,Other,1
Business Intelligence professional,Awareness building,Ability,1
Business Intelligence professional,Azure,Knowledge,1
Business Intelligence professional,Azure Analysis Services,Knowledge,1
Business Intelligence professional,Azure DW,Knowledge,1
Business Intelligence professional,Azure Data Bricks,Knowledge,1
Business Intelligence professional,Azure Data Factory,Knowledge,1
Business Intelligence professional,Azure Data Lake,Knowledge,1
Business Intelligence professional,Azure Data Lake Gen2,Knowledge,1
Business Intelligence professional,Azure DevOps,Knowledge,1
Business Intelligence professional,Azure SQL Data Warehouse,Knowledge,1
Business Intelligence professional,Azure SQL Server,Knowledge,1
Business Intelligence professional,Azure Synapse,Knowledge,1
Business Intelligence professional,Azure and Power BI,Knowledge,1
Business Intelligence professional,Azure database,Knowledge,1
Business Intelligence professional,Azure ecosystems,Knowledge,1
Business Intelligence professional,Azure infrastructure services,Knowledge,1
Business Intelligence professional,"Azure, AWS, and Google cloud products",Knowledge,1
Business Intelligence professional,B2B marketing experience,Knowledge,1
Business Intelligence professional,BI and integration technologies,Knowledge,1
Business Intelligence professional,BI development,Knowledge,1
Business Intelligence professional,BI engineer,Knowledge,1
Business Intelligence professional,BI reports,Knowledge,1
Business Intelligence professional,BI solutions,Knowledge,1
Business Intelligence professional,BI tools,Knowledge,1
Business Intelligence professional,"BI tools (Power BI, QlikView, Business Objects Epic Slicer Dicer)",Knowledge,1
Business Intelligence professional,Baccalaureate degree in relevant field or 4,Other,1
Business Intelligence professional,Bachelor,Other,1
Business Intelligence professional,Bachelor's Degree,Other,1
Business Intelligence professional,"Bachelor's Degree in Business Administration, Information Technology, Data Analytics, or related field.",Other,1
Business Intelligence professional,"Bachelor's Degree in Finance, Accounting, Logistics, and/or Management Information Systems",Other,1
Business Intelligence professional,"Bachelor's Degree in Information Technology, Computer Science, Business, or related field",Other,1
Business Intelligence professional,Bachelor's degree,Other,1
Business Intelligence professional,Bachelor's degree (strongly preferred),Other,1
Business Intelligence professional,"Bachelor's degree in BI, finance, engineering, statistics, computer science, mathematics, finance or equivalent quantitative field",Other,1
Business Intelligence professional,"Bachelor's degree in Business, Marketing, or Communications",Other,1
Business Intelligence professional,Bachelor's degree in Computer Science or related field,Other,1
Business Intelligence professional,"Bachelor's degree in Computer Science, Engineering, Mathematics or related field",Other,1
Business Intelligence professional,"Bachelor's degree in Criminal Justice, Psychology, Homeland Security, Intelligence Analysis or related field",Other,1
Business Intelligence professional,Bachelor's degree in English or related field,Other,1
Business Intelligence professional,"Bachelor's degree in Finance, Computer Science, or related field",Other,1
Business Intelligence professional,Bachelor's degree in Information Systems or Business,Other,1
Business Intelligence professional,"Bachelor's degree in Information Systems, Computer Science, or related field",Other,1
Business Intelligence professional,"Bachelor's degree in Management, Health Administration, or similar field",Other,1
Business Intelligence professional,"Bachelor's degree in Marketing, Business Administration, or related field",Other,1
Business Intelligence professional,"Bachelor's degree in Public Relations, Communication, or Education",Other,1
Business Intelligence professional,"Bachelor's degree in Software Engineering, Computer Engineering, Computer Science, Management Information Systems, or related field",Other,1
Business Intelligence professional,"Bachelor's degree in Statistics, Information Systems, Business Administration, or related field",Other,1
Business Intelligence professional,Bachelor's degree in a directly related field,Other,1
Business Intelligence professional,Bachelor's degree in a related field,Other,1
Business Intelligence professional,"Bachelor's degree in business, engineering, or marketing",Other,1
Business Intelligence professional,"Bachelor's degree in communications, public affairs, journalism, or a related field",Other,1
Business Intelligence professional,"Bachelor's degree in communications, public affairs, journalism, or related field",Other,1
Business Intelligence professional,Bachelor's degree in computer science or equivalent,Other,1
Business Intelligence professional,Bachelor's degree in computer science or related field,Other,1
Business Intelligence professional,Bachelor's degree in computer science or related technical field,Other,1
Business Intelligence professional,"Bachelor's degree in marketing, business, statistics, or a related field",Other,1
